candidate_id,candidate_type,mean_label,arch_mean,arch_lags,arima_p,arima_q,volatility_label,arch_vol,p,o,q,distribution,volatility_group,is_asymmetric,is_heavy_tail,status,forecast_policy,validation_n_obs,validation_RMSE,validation_MAE,validation_QLIKE,test_n_obs,test_RMSE,test_MAE,test_QLIKE,warnings,aic,bic,converged,loglikelihood,n_params,fit_rows,context_rows,arima_aic,arima_bic,arima_converged,arima_warnings,garch_warnings,garch_aic,garch_bic,garch_converged,garch_loglikelihood,garch_n_params
arima_0_0_2_aparch_1_0_1_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,0,1)",APARCH,1,0,1,t,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.726985249000964,2.302746589009776,1.6462549932645498,745,3.6497994898379678,1.364539691461426,1.0551707431393331,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6902.358224201501,6931.420115231444,True,-3446.1791121007504,5.0
arima_0_0_2_aparch_1_0_1_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,0,1)",APARCH,1,0,1,skewt,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.725847510447607,2.3067574076161126,1.645647516682676,745,3.6487503950730193,1.3670026915069602,1.0563316304157713,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6884.659857816665,6919.534127052597,True,-3436.3299289083325,6.0
arima_0_0_2_aparch_1_0_1_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,0,1)",APARCH,1,0,1,ged,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.727768711326326,2.291056963134665,1.6439751474848785,745,3.6531149194488335,1.3575559658527754,1.0540040112300229,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6923.128017562363,6952.189908592306,True,-3456.5640087811817,5.0
arima_0_0_2_aparch_1_0_2_normal,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,0,2)",APARCH,1,0,2,normal,APARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.73116211285895,2.276924145492403,1.6415113522421054,745,3.6588710226440337,1.3498427724447635,1.05254572343519,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6997.471291975784,7026.533183005727,True,-3493.735645987892,5.0
arima_0_0_2_aparch_1_0_2_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,0,2)",APARCH,1,0,2,t,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.72698741350415,2.3027573169011313,1.6462515714738153,745,3.6498032927086865,1.364547101027144,1.0551689352936262,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6904.358223761508,6939.23249299744,True,-3446.179111880754,6.0
arima_0_0_2_aparch_1_0_2_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,0,2)",APARCH,1,0,2,skewt,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7258475799080255,2.3067628951611105,1.6456500490729695,745,3.6487479674119982,1.367006269733134,1.0563321833659007,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6886.659856355363,6927.346503797284,True,-3436.3299281776817,7.0
arima_0_0_2_aparch_1_0_2_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,0,2)",APARCH,1,0,2,ged,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.727772825913134,2.2910352271880825,1.643980402378346,745,3.65312099296928,1.3575392495592495,1.054007398461052,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6925.128017507806,6960.002286743738,True,-3456.564008753903,6.0
arima_0_0_2_aparch_1_1_1_normal,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,1,1)",APARCH,1,1,1,normal,APARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.688636285825731,2.2296809022311606,1.621147428015344,745,3.615541903106383,1.3253737477396184,1.03244166455143,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6986.234546256792,7015.2964372867345,True,-3488.117273128396,5.0
arima_0_0_2_aparch_1_1_1_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,1,1)",APARCH,1,1,1,t,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.675587345064291,2.245011866972145,1.6249642457554871,745,3.59019644063504,1.3343143074494395,1.0320053015987911,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6890.436955595086,6925.311224831018,True,-3439.218477797543,6.0
arima_0_0_2_aparch_1_1_1_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,1,1)",APARCH,1,1,1,skewt,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.679526359747063,2.2552773208189723,1.626139195766524,745,3.5966472381677757,1.3392678562846463,1.035730353105282,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6875.5160199261145,6916.202667368035,True,-3430.7580099630572,7.0
arima_0_0_2_aparch_1_1_1_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,1,1)",APARCH,1,1,1,ged,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.678958013719049,2.237380771717869,1.6227524640921511,745,3.5992370630682102,1.329667220923134,1.0316406869816308,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6913.644252280688,6948.51852151662,True,-3450.822126140344,6.0
arima_0_0_2_aparch_1_1_2_normal,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,1,2)",APARCH,1,1,2,normal,APARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.688631867998009,2.229667148990392,1.6211404249278134,745,3.61553042628746,1.32537329003433,1.0324303693157575,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6988.234545786681,7023.108815022613,True,-3488.1172728933407,6.0
arima_0_0_2_aparch_1_1_2_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,1,2)",APARCH,1,1,2,t,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.67558506998025,2.245012796962674,1.624964087715403,745,3.590193307089185,1.3343144485253808,1.0320059383249727,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6892.436955616207,6933.123603058128,True,-3439.2184778081037,7.0
arima_0_0_2_aparch_1_1_2_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,1,2)",APARCH,1,1,2,skewt,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.679524816916431,2.255282751987978,1.6261319720273575,745,3.596649602147985,1.3392732555802516,1.0357268045786425,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6877.516019924631,6924.01504557254,True,-3430.7580099623156,8.0
arima_0_0_2_aparch_1_1_2_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(1,1,2)",APARCH,1,1,2,ged,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.678959324975623,2.2373910005576207,1.6227538902556993,745,3.5992361167891214,1.329673965039171,1.0316404403519168,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6915.644252526871,6956.3308999687915,True,-3450.8221262634356,7.0
arima_0_0_2_aparch_2_0_1_normal,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,0,1)",APARCH,2,0,1,normal,APARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.731186438673314,2.277093980803166,1.6421655720333608,745,3.6586842318872885,1.3498142418704777,1.0517456593197827,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6997.450092699112,7026.511983729055,True,-3493.725046349556,5.0
arima_0_0_2_aparch_2_0_1_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,0,1)",APARCH,2,0,1,t,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.727288919006702,2.3038489046618547,1.6482621608375767,745,3.6492455129801056,1.3647037400518969,1.0530847043614275,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6904.225745902057,6939.1000151379885,True,-3446.1128729510283,6.0
arima_0_0_2_aparch_2_0_1_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,0,1)",APARCH,2,0,1,skewt,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.7258995750495965,2.3070432329868975,1.646323799196433,745,3.6485071706451464,1.3669732874994234,1.055551468651184,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6886.6409713052435,6927.327618747164,True,-3436.3204856526218,7.0
arima_0_0_2_aparch_2_0_1_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,0,1)",APARCH,2,0,1,ged,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.727956933783397,2.291945244778869,1.6455887891524401,745,3.6527094876414017,1.3575142616111728,1.0522828771165988,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6925.04330192165,6959.917571157582,True,-3456.521650960825,6.0
arima_0_0_2_aparch_2_0_2_normal,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,0,2)",APARCH,2,0,2,normal,APARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.734389403469369,2.278464927854859,1.644674210401273,745,3.6522028838769236,1.3486658617352594,1.0457998670679518,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6998.709387996266,7033.583657232198,True,-3493.354693998133,6.0
arima_0_0_2_aparch_2_0_2_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,0,2)",APARCH,2,0,2,t,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.729797465259296,2.3047435548535233,1.649784082261969,745,3.6420246787070334,1.3634966302565643,1.0487662521247378,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6905.696198652511,6946.382846094431,True,-3445.8480993262556,7.0
arima_0_0_2_aparch_2_0_2_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,0,2)",APARCH,2,0,2,skewt,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.727866475449511,2.307910990512739,1.6476865421030653,745,3.642585850888496,1.3660001933013304,1.0516355078185513,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6888.3165826627,6934.815608310609,True,-3436.15829133135,8.0
arima_0_0_2_aparch_2_0_2_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,0,2)",APARCH,2,0,2,ged,APARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.730890869736234,2.2931593262366743,1.6474124235005687,745,3.6456026698379493,1.356398089993156,1.047354891310024,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6926.498418839637,6967.185066281558,True,-3456.2492094198187,7.0
arima_0_0_2_aparch_2_1_1_normal,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,1,1)",APARCH,2,1,1,normal,APARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.68656808412301,2.227408497126795,1.6237086488741428,745,3.6092357296326596,1.3235299182044564,1.0280277279648897,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6987.337799280068,7022.212068516,True,-3487.668899640034,6.0
arima_0_0_2_aparch_2_1_1_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,1,1)",APARCH,2,1,1,t,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.672659537446901,2.2440465266051053,1.629293715155373,745,3.5783508979023484,1.3313256498886012,1.0267086539400696,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6890.439499511382,6931.126146953302,True,-3438.219749755691,7.0
arima_0_0_2_aparch_2_1_1_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,1,1)",APARCH,2,1,1,skewt,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.676792155836106,2.253540249981981,1.6289915267738022,745,3.5885173275404862,1.3364417903776582,1.0310974748856419,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6876.48107700531,6922.980102653219,True,-3430.240538502655,8.0
arima_0_0_2_aparch_2_1_1_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,1,1)",APARCH,2,1,1,ged,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.676302764339255,2.2354515668437567,1.6265275853027057,745,3.589518890897915,1.3269563512189697,1.0265274319539825,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6914.236797297971,6954.923444739891,True,-3450.1183986489855,7.0
arima_0_0_2_aparch_2_1_2_normal,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,1,2)",APARCH,2,1,2,normal,APARCH,True,False,success,fixed_train_parameters_recursive_state_updates,750,4.686677707500407,2.227890234815394,1.622362252543495,745,3.610292882451739,1.3236650239116698,1.0274711907137652,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6989.135359842348,7029.822007284269,True,-3487.567679921174,7.0
arima_0_0_2_aparch_2_1_2_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,1,2)",APARCH,2,1,2,t,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.672148106262843,2.2443478284346474,1.6271781580400506,745,3.5794927739752667,1.3316013899894426,1.0265330178472363,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6892.271950168277,6938.7709758161855,True,-3438.1359750841384,8.0
arima_0_0_2_aparch_2_1_2_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,1,2)",APARCH,2,1,2,skewt,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.676489163174311,2.2534971011000673,1.627981531403192,745,3.5890539669260413,1.3365127606319664,1.0310207749010647,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6878.43228996164,6930.743693815538,True,-3430.21614498082,9.0
arima_0_0_2_aparch_2_1_2_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"APARCH(2,1,2)",APARCH,2,1,2,ged,APARCH,True,True,success,fixed_train_parameters_recursive_state_updates,750,4.676071899773808,2.2358540866886782,1.6245832445444002,745,3.5907340723294965,1.327318807313794,1.0262421167542992,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6916.059265861211,6962.55829150912,True,-3450.0296329306057,8.0
arima_0_0_2_figarch_1_d_1_normal,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(1,d,1)",FIGARCH,1,0,1,normal,FIGARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.712211063565395,2.3350719581305976,1.6466288103349003,745,3.594099969014866,1.4004000153033294,1.0798421146496813,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6979.342807794455,7002.59232061841,True,-3485.6714038972277,4.0
arima_0_0_2_figarch_1_d_1_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(1,d,1)",FIGARCH,1,0,1,t,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.713969349906926,2.344163008402055,1.650533074410531,745,3.5854830297870692,1.4052812276044138,1.0783745231266633,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6893.7201535198565,6922.782044549799,True,-3441.8600767599282,5.0
arima_0_0_2_figarch_1_d_1_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(1,d,1)",FIGARCH,1,0,1,skewt,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.714155149549244,2.3467788309821787,1.6490629037008493,745,3.5926096590633905,1.4068392279609105,1.0803109129362078,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6875.947569582215,6910.821838818147,True,-3431.9737847911074,6.0
arima_0_0_2_figarch_1_d_1_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(1,d,1)",FIGARCH,1,0,1,ged,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.712599547990264,2.338152075852538,1.6491677330807346,745,3.5873424763229105,1.4018968217979502,1.0787432445006266,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6912.695293305258,6941.757184335201,True,-3451.347646652629,5.0
arima_0_0_2_figarch_1_d_0_normal,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(1,d,0)",FIGARCH,1,0,0,normal,FIGARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.754577089589894,2.272454923136878,1.656699650505692,745,3.617042552727452,1.3797210826313486,1.0646246187346435,,,,,,,,,7436.842331564572,7460.091844388527,True,,,7008.486778517532,7025.923913135498,True,-3501.243389258766,3.0
arima_0_0_2_figarch_1_d_0_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(1,d,0)",FIGARCH,1,0,0,t,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.758447792969957,2.2759257236150505,1.663053266983375,745,3.6193220937162005,1.3779107489835773,1.068020712475025,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6917.496707790871,6940.746220614826,True,-3454.7483538954357,4.0
arima_0_0_2_figarch_1_d_0_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(1,d,0)",FIGARCH,1,0,0,skewt,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.758213403547526,2.2750727574278127,1.6631039338425646,745,3.6191251881853495,1.3773308793663408,1.0680277220665186,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6900.101568680178,6929.163459710121,True,-3445.050784340089,5.0
arima_0_0_2_figarch_1_d_0_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(1,d,0)",FIGARCH,1,0,0,ged,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.756710452598351,2.27463038059313,1.660088870308448,745,3.618307734815912,1.3787719547111608,1.0663974069346396,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6935.183282930484,6958.432795754438,True,-3463.591641465242,4.0
arima_0_0_2_figarch_0_d_1_normal,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(0,d,1)",FIGARCH,0,0,1,normal,FIGARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.712424338532895,2.324865742250174,1.6493842056985741,745,3.576728455616845,1.3961601010296616,1.0742357749483802,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6977.6130713197945,6995.05020593776,True,-3485.8065356598972,3.0
arima_0_0_2_figarch_0_d_1_t,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(0,d,1)",FIGARCH,0,0,1,t,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.714222902805327,2.337563386175853,1.6524630383319867,745,3.5739515376636555,1.4019256119577352,1.0749698289132987,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6891.828180549555,6915.07769337351,True,-3441.9140902747777,4.0
arima_0_0_2_figarch_0_d_1_skewt,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(0,d,1)",FIGARCH,0,0,1,skewt,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.71410647106745,2.335395743226723,1.6522476577740939,745,3.5735753037470994,1.4011487279830777,1.0745675920399491,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6874.293004063421,6903.354895093364,True,-3432.1465020317105,5.0
arima_0_0_2_figarch_0_d_1_ged,two_step_arima,"ARIMA(0,0,2)",Zero,0,0.0,2.0,"FIGARCH(0,d,1)",FIGARCH,0,0,1,ged,FIGARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.712950824040565,2.3310442155218873,1.651191116764137,745,3.574965117689422,1.3986961291404716,1.074894535576863,,,,,,,,,7436.842331564572,7460.091844388527,True,,,6910.809030669788,6934.058543493742,True,-3451.404515334894,4.0
arima_0_0_3_arch_1_normal,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(1),ARCH,1,0,0,normal,ARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.902805617332976,2.203499333427663,1.8348219309485534,745,3.733537379516591,1.4171430941642762,1.1103562711159989,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7257.835728335775,7269.460484747752,True,-3626.9178641678873,2.0
arima_0_0_3_arch_1_t,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(1),ARCH,1,0,0,t,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.917966262718825,2.2345191634211243,1.8311961920731683,745,3.7553662801499175,1.4401166334232895,1.1079824462703503,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7115.801968035959,7133.239102653925,True,-3554.9009840179797,3.0
arima_0_0_3_arch_1_skewt,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(1),ARCH,1,0,0,skewt,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.917861058539246,2.2335304725853637,1.8321288744792636,745,3.7549992715653184,1.439005675880417,1.1080235388501862,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7104.813964651883,7128.063477475837,True,-3548.4069823259415,4.0
arima_0_0_3_arch_1_ged,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(1),ARCH,1,0,0,ged,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.911124321971364,2.21323569470893,1.8424177667392796,745,3.7434942374085134,1.419688018343141,1.1093563103078823,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7120.471656265427,7137.908790883393,True,-3557.2358281327133,3.0
arima_0_0_3_arch_2_normal,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(2),ARCH,2,0,0,normal,ARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.822827788331909,2.2193016851724594,1.7783404821985522,745,3.513006310312992,1.388351627031165,1.0405686168934467,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7153.72070219202,7171.157836809986,True,-3573.86035109601,3.0
arima_0_0_3_arch_2_t,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(2),ARCH,2,0,0,t,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.843688524750923,2.272708197850155,1.7906158581360514,745,3.5056923196188836,1.4111360388708216,1.0398964015534589,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7024.926503968592,7048.176016792547,True,-3508.463251984296,4.0
arima_0_0_3_arch_2_skewt,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(2),ARCH,2,0,0,skewt,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.840791590584482,2.266598942098132,1.7892319571222142,745,3.5082798561069457,1.4086841660941365,1.0397705085912798,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7013.894452760369,7042.956343790312,True,-3501.9472263801845,5.0
arima_0_0_3_arch_2_ged,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(2),ARCH,2,0,0,ged,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.833397808521607,2.2457921249277435,1.7909203847227209,745,3.5070955292119077,1.396409464848525,1.040199507074387,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7040.166889231115,7063.41640205507,True,-3516.0834446155577,4.0
arima_0_0_3_arch_3_normal,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(3),ARCH,3,0,0,normal,ARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.748409857500605,2.22364316970299,1.7077332951185915,745,3.5495758338339014,1.3877428519846844,1.0538258017322593,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7104.021890750626,7127.27140357458,True,-3548.010945375313,4.0
arima_0_0_3_arch_3_t,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(3),ARCH,3,0,0,t,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.762423483334114,2.2682111614052145,1.7210889828838714,745,3.5618200124126753,1.4149191375725492,1.0586487042908284,,,,,,,,,7434.25083133121,7463.312722361153,True,,,6984.833047624219,7013.894938654162,True,-3487.4165238121095,5.0
arima_0_0_3_arch_3_skewt,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(3),ARCH,3,0,0,skewt,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.759828209196546,2.263149531699556,1.720322765898091,745,3.566643016851114,1.41350303690713,1.0586697708576402,,,,,,,,,7434.25083133121,7463.312722361153,True,,,6972.492133081915,7007.366402317847,True,-3480.2460665409576,6.0
arima_0_0_3_arch_3_ged,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(3),ARCH,3,0,0,ged,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.755273452419776,2.2449471395623597,1.7184427116939869,745,3.553542513684218,1.3991725497153855,1.0565999267601611,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7003.328150141773,7032.390041171716,True,-3496.6640750708866,5.0
arima_0_0_3_arch_5_normal,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(5),ARCH,5,0,0,normal,ARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.752396989205683,2.248368958635397,1.6955533014949946,745,3.5473662201582505,1.3717338335762617,1.0443735487076071,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7074.28031854318,7109.154587779112,True,-3531.14015927159,6.0
arima_0_0_3_arch_5_t,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(5),ARCH,5,0,0,t,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.766025014743932,2.2953469949501892,1.7155653201518908,745,3.5619144342600113,1.398324482670516,1.0514281259592595,,,,,,,,,7434.25083133121,7463.312722361153,True,,,6958.94028715091,6999.62693459283,True,-3472.470143575455,7.0
arima_0_0_3_arch_5_skewt,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(5),ARCH,5,0,0,skewt,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.765494953911656,2.291006614727731,1.715352873902041,745,3.566553470083227,1.3953430264644595,1.0518699434318337,,,,,,,,,7434.25083133121,7463.312722361153,True,,,6943.074791934832,6989.573817582741,True,-3463.537395967416,8.0
arima_0_0_3_arch_5_ged,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,ARCH(5),ARCH,5,0,0,ged,ARCH,False,True,success,fixed_train_parameters_recursive_state_updates,750,4.758460071999859,2.27115410850645,1.708485068012739,745,3.5529573444090308,1.3827269406434584,1.048214945391201,,,,,,,,,7434.25083133121,7463.312722361153,True,,,6980.265211894299,7020.951859336219,True,-3483.1326059471494,7.0
arima_0_0_3_garch_1_1_normal,two_step_arima,"ARIMA(0,0,3)",Zero,0,0.0,3.0,"GARCH(1,1)",GARCH,1,0,1,normal,GARCH,False,False,success,fixed_train_parameters_recursive_state_updates,750,4.721296435254293,2.3562430709806486,1.6364838435487945,745,3.651122454222711,1.4145456732793307,1.0659953002392577,,,,,,,,,7434.25083133121,7463.312722361153,True,,,7000.725729727368,7018.162864345334,True,-3497.362864863684,3.0
