proxy,proxy_group,model,price_source,n_obs,rmse,mae,qlike,mean_actual_var,mean_pred_var,pred_actual_ratio,qlike_rank
parkinson,daily_one_day,ARIMA-GARCH-LSTM,processed_clean,743,1.5232421510265686,1.2856616624356607,0.9430291120142347,0.779710225977793,1.7074074879950503,2.189797480023917,14.0
parkinson,daily_one_day,AdvGARCH-BestAsymmetric,processed_clean,743,1.3610281137865647,0.7930761797993109,0.6289679673591244,0.779710225977793,1.135897472274698,1.456820026760877,1.0
parkinson,daily_one_day,AdvGARCH-BestQLIKE,processed_clean,743,1.330518823247895,0.7923598717391794,0.6322211906382836,0.779710225977793,1.132781425332948,1.4528236100948748,2.0
parkinson,daily_one_day,Calibrated-Hybrid-LogTarget-Small-isotonic,processed_clean,743,1.4899213189677825,1.2078519560427612,0.8817168928635146,0.779710225977793,1.622223286894648,2.0805463784450233,11.0
parkinson,daily_one_day,ComboStack-PoolD_AllStable,processed_clean,743,1.4718735923210504,1.2174652991598007,0.8866189686623107,0.779710225977793,1.6688769005504167,2.140380932490102,12.0
parkinson,daily_one_day,EWMA(lambda=0.90),processed_clean,743,1.6221368255736417,0.893573975591136,0.6607457311494305,0.779710225977793,1.2306237541278089,1.5783091116761347,5.0
parkinson,daily_one_day,"GARCH(1,1)",processed_clean,743,1.5961260650541325,0.8879110108626158,0.6552869379566679,0.779710225977793,1.2538934728091435,1.6081531715666582,3.0
parkinson,daily_one_day,HAR-Parkinson,processed_clean,743,1.322939341776206,0.8280645128058018,0.6679336164052747,0.779710225977793,1.1821021063606763,1.5160787520495387,6.0
parkinson,daily_one_day,HAR-SquaredReturn,processed_clean,743,1.490634904043613,0.8617601485141501,0.6800117218542399,0.779710225977793,1.2107646440973359,1.5528392520169663,7.0
parkinson,daily_one_day,HistoricalMean,processed_clean,743,1.3445109091583447,0.9503980489545204,0.8317220867431174,0.779710225977793,1.1987729084414447,1.5374595182949249,10.0
parkinson,daily_one_day,Hybrid-QLIKE,processed_clean,743,1.6146019673395182,1.4111715070192359,1.0107943057197875,0.779710225977793,1.8375830881367783,2.356751299282196,15.0
parkinson,daily_one_day,LSTM,processed_clean,743,1.4484081317529733,1.1852352178927203,0.9114212844754185,0.779710225977793,1.5718875419082745,2.015989388797683,13.0
parkinson,daily_one_day,RollingVol-10,processed_clean,743,2.106308983919609,0.953515439958569,0.7446193001959048,0.779710225977793,1.2346324911146982,1.5834504280951445,9.0
parkinson,daily_one_day,RollingVol-20,processed_clean,743,1.7562970948120085,0.9277089972538468,0.6995979884052442,0.779710225977793,1.2191254311698112,1.5635621934302208,8.0
parkinson,daily_one_day,RollingVol-5,processed_clean,743,2.4829176246350406,1.0101097380802573,1.2819122298971306,0.779710225977793,1.2103073076291464,1.5522527053064676,16.0
garman_klass,daily_one_day,ARIMA-GARCH,processed_clean,743,1.5107030214080048,0.8533314261291841,0.5966452141022488,0.7266126061786179,1.2489828948046786,1.7189116789114036,5.0
garman_klass,daily_one_day,ARIMA-GARCH-LSTM,processed_clean,743,1.5121671384977058,1.2535778185828816,0.908833714214698,0.7266126061786179,1.7074074879950503,2.349818147216855,14.0
garman_klass,daily_one_day,AdvGARCH-BestAsymmetric,processed_clean,743,1.3127391298718476,0.7546575444849665,0.5681479430642365,0.7266126061786179,1.135897472274698,1.5632779594185413,1.0
garman_klass,daily_one_day,AdvGARCH-BestQLIKE,processed_clean,743,1.286257783721703,0.755349366984214,0.5719201802009304,0.7266126061786179,1.132781425332948,1.5589895023848301,2.0
garman_klass,daily_one_day,Calibrated-Hybrid-LogTarget-Small-isotonic,processed_clean,743,1.4690372707843564,1.1763921443838543,0.8463740249052357,0.7266126061786179,1.622223286894648,2.232583460705702,11.0
garman_klass,daily_one_day,ComboStack-PoolD_AllStable,processed_clean,743,1.4580700786854073,1.1944652543663707,0.853119677037611,0.7266126061786179,1.6688769005504167,2.2967904580231973,12.0
garman_klass,daily_one_day,EWMA(lambda=0.90),processed_clean,743,1.5584216591175677,0.8561618304341584,0.5824124402252309,0.7266126061786179,1.2306237541278089,1.693644926696047,3.0
garman_klass,daily_one_day,"GARCH(1,1)",processed_clean,743,1.5365303057217723,0.8520673934624337,0.5924492410613571,0.7266126061786179,1.2538934728091435,1.7256698578401872,4.0
garman_klass,daily_one_day,HAR-Parkinson,processed_clean,743,1.2884846827810594,0.7853977130118687,0.6134110603967172,0.7266126061786179,1.1821021063606763,1.6268670489733956,7.0
garman_klass,daily_one_day,HAR-SquaredReturn,processed_clean,743,1.4417490505992872,0.8206769527520795,0.6211386024070769,0.7266126061786179,1.2107646440973359,1.6663138428948512,8.0
garman_klass,daily_one_day,HistoricalMean,processed_clean,743,1.321428104296113,0.9058544695570577,0.7874287769550202,0.7266126061786179,1.1987729084414447,1.649810226588278,10.0
garman_klass,daily_one_day,Hybrid-QLIKE,processed_clean,743,1.6148154707182103,1.379285425597422,0.9814172657427528,0.7266126061786179,1.8375830881367783,2.528972209553241,15.0
garman_klass,daily_one_day,LSTM,processed_clean,743,1.440475611198927,1.1494740407838935,0.8776341704473335,0.7266126061786179,1.5718875419082745,2.163308933181196,13.0
garman_klass,daily_one_day,RollingVol-10,processed_clean,743,2.04256113613148,0.9185063686761041,0.6711328238576959,0.7266126061786179,1.2346324911146982,1.69916194766816,9.0
garman_klass,daily_one_day,RollingVol-20,processed_clean,743,1.7004837421875387,0.8932391811421763,0.6129971042278842,0.7266126061786179,1.2191254311698112,1.6778203692080211,6.0
garman_klass,daily_one_day,RollingVol-5,processed_clean,743,2.448201407723779,0.962525235825021,1.2062820382584705,0.7266126061786179,1.2103073076291464,1.6656844339576808,16.0
rogers_satchell,daily_one_day,ARIMA-GARCH,processed_clean,743,1.8167545641569578,0.9159034610687563,0.5977887368747051,0.7657256161646951,1.2489828948046786,1.6311102416300027,5.0
rogers_satchell,daily_one_day,ARIMA-GARCH-LSTM,processed_clean,743,1.8964348294175684,1.3211003664016128,0.9213687252362392,0.7657256161646951,1.7074074879950503,2.229790217215111,14.0
rogers_satchell,daily_one_day,AdvGARCH-BestAsymmetric,processed_clean,743,1.6859905923787701,0.81998524185719,0.5734876800147783,0.7657256161646951,1.135897472274698,1.483426240804232,1.0
rogers_satchell,daily_one_day,AdvGARCH-BestQLIKE,processed_clean,743,1.6702033995766261,0.8207109139177897,0.57800601777846,0.7657256161646951,1.132781425332948,1.4793568367305412,3.0
rogers_satchell,daily_one_day,Calibrated-Hybrid-LogTarget-Small-isotonic,processed_clean,743,1.8356489861483518,1.2368570921037212,0.8582749325049602,0.7657256161646951,1.622223286894648,2.1185438395281975,11.0
rogers_satchell,daily_one_day,ComboStack-PoolD_AllStable,processed_clean,743,1.8243016529257436,1.254419893739395,0.8637025388460807,0.7657256161646951,1.6688769005504167,2.179471164761802,12.0
rogers_satchell,daily_one_day,EWMA(lambda=0.90),processed_clean,743,1.8482777582119168,0.9224497447558716,0.577982151612402,0.7657256161646951,1.2306237541278089,1.6071341067204439,2.0
rogers_satchell,daily_one_day,"GARCH(1,1)",processed_clean,743,1.8294875470614507,0.9139230440724917,0.5932785649203808,0.7657256161646951,1.2538934728091435,1.6375232150251735,4.0
rogers_satchell,daily_one_day,HAR-Parkinson,processed_clean,743,1.722849552379044,0.8537582823776062,0.6277721084305493,0.7657256161646951,1.1821021063606763,1.543767220798351,7.0
rogers_satchell,daily_one_day,HAR-SquaredReturn,processed_clean,743,1.7915684170340618,0.8804087274887904,0.6290782203699087,0.7657256161646951,1.2107646440973359,1.5811990855963738,8.0
rogers_satchell,daily_one_day,HistoricalMean,processed_clean,743,1.787911051643844,0.9687495945478871,0.8200563160916269,0.7657256161646951,1.1987729084414447,1.5655384685257911,10.0
rogers_satchell,daily_one_day,Hybrid-QLIKE,processed_clean,743,1.9912393983329948,1.4492220790889332,0.9981058232694766,0.7657256161646951,1.8375830881367783,2.3997931495889047,15.0
rogers_satchell,daily_one_day,LSTM,processed_clean,743,1.857997346844941,1.2196697662243017,0.8960387572687771,0.7657256161646951,1.5718875419082745,2.0528078318463714,13.0
rogers_satchell,daily_one_day,RollingVol-10,processed_clean,743,2.2286172438070415,0.9815202876180702,0.6858850743508567,0.7657256161646951,1.2346324911146982,1.6123693200948743,9.0
rogers_satchell,daily_one_day,RollingVol-20,processed_clean,743,1.987157558119964,0.9676482031649746,0.6142523283032857,0.7657256161646951,1.2191254311698112,1.5921178623696417,6.0
rogers_satchell,daily_one_day,RollingVol-5,processed_clean,743,2.6478970263151367,1.0079327222284005,1.3178486622159773,0.7657256161646951,1.2103073076291464,1.580601826658531,16.0
