epoch,loss,mae,val_loss,val_mae,lr
1,1.0683279037475586,1.27036452293396,1.662727952003479,2.447885274887085,0.0010000000474974513
2,1.0098530054092407,1.2415504455566406,1.659582495689392,2.4427897930145264,0.0010000000474974513
3,0.9846700429916382,1.218469262123108,1.6776121854782104,2.6131789684295654,0.0010000000474974513
4,0.971466600894928,1.209017038345337,1.7022254467010498,2.5608396530151367,0.0010000000474974513
5,0.9577597975730896,1.19828200340271,1.7273558378219604,2.685795545578003,0.0010000000474974513
6,0.9600417017936707,1.2037888765335083,1.7725733518600464,2.8924686908721924,0.0010000000474974513
7,0.9420556426048279,1.1898833513259888,1.8401057720184326,2.573681592941284,0.0010000000474974513
8,0.9376429915428162,1.1754299402236938,1.7764064073562622,2.9326748847961426,0.0005000000237487257
9,0.9251108765602112,1.2050632238388062,1.8251594305038452,2.623800039291382,0.0005000000237487257
10,0.9222676753997803,1.172322154045105,1.821394920349121,2.8685834407806396,0.0005000000237487257
11,0.9166198968887329,1.1888850927352905,1.8479536771774292,2.7464981079101562,0.0005000000237487257
12,0.905154824256897,1.1694141626358032,1.861703872680664,2.648144483566284,0.0005000000237487257
13,0.8970540165901184,1.1567115783691406,1.882987380027771,2.685539960861206,0.0002500000118743628
14,0.897164523601532,1.1560370922088623,1.9022095203399658,2.7515950202941895,0.0002500000118743628
15,0.8920931220054626,1.1583751440048218,1.9505668878555298,2.7031893730163574,0.0002500000118743628
16,0.8846321105957031,1.1469820737838745,1.9564661979675293,2.6985225677490234,0.0002500000118743628
17,0.8813133239746094,1.1472235918045044,2.0072238445281982,2.683882713317871,0.0002500000118743628
